,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
52827,372,1.165172805,0.836003855,not defined,good,Regular,2,3,5,40,60,,,1.555149579,0.62323628,0.313991571,1.194151307
52829,372,0.898846751,0.972099935,not defined,good,good,3,0,3,100,0,,,1.555177835,0.623259874,0.314053704,1.194193877
52843,372,1.502628684,0.753164408,not defined,good,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,1.555413362,0.623425039,0.314488668,1.194517358
52887,372,1.265737527,0.957647131,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.556064248,0.623944127,0.315856085,1.195167539
52900,372,1.070495813,0.950624419,not defined,good,good,0,2,2,0,100,,,1.556175022,0.624097494,0.316260208,1.195405838
52915,372,1.268928462,0.746066204,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.556350639,0.624274456,0.316726568,1.19560868
52916,372,1.265567912,0.858854098,not defined,rainy,Wet and Fast,2,1,3,66.66666667,33.33333333,,,1.55635681,0.624286254,0.316757661,1.195623831
52923,372,1.315955103,0.873992642,not defined,good,Regular,0,1,1,0,100,,,1.556481761,0.624368836,0.316975321,1.195758266
52924,372,1.38038305,1.011535161,not defined,Mild,not defined,3,1,4,75,25,,,1.556523521,0.624380633,0.317006417,1.195766458
52938,372,1.325517983,0.665396867,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.556811885,0.624545798,0.317441786,1.195924833
52939,372,1.038074076,0.864363107,not defined,good,good,0,2,2,0,100,,,1.556815626,0.624557595,0.317472887,1.195926098
52940,372,1.313641615,0.715706459,not defined,good,good,1,3,4,25,75,,,1.556821064,0.624569393,0.317503987,1.195945656
52955,372,0.8901476,1.076958287,not defined,good,Uneven & Cutting up,0,1,1,0,100,,,1.557055534,0.624746355,0.317970531,1.196137664
52961,372,1.370250268,0.795401789,not defined,Cold,Wet and Fast,2,1,3,66.66666667,33.33333333,,,1.557150741,0.624817139,0.318157167,1.196232663
52974,372,1.234046793,0.835427017,not defined,Cold,good,0,1,1,0,100,,,1.557307814,0.624970506,0.318561585,1.196408395
53021,372,1.566380929,0.543884609,not defined,good,good,1,1,2,50,50,,,1.558093749,0.625524987,0.320024147,1.196978802
53055,372,1.029408476,0.983555232,not defined,good,good,1,1,2,50,50,,,1.558589628,0.625926101,0.321082597,1.197390909
53091,374,1.240675552,1.548870389,not defined,windy,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.559082959,0.626350809,0.3222037,1.197794257
53129,377,1.720680158,0.732748435,not defined,Cold,good,0,2,2,0,100,,,1.559495421,0.626799113,0.323387527,1.198147337
53133,377,1.101230352,1.025055437,not defined,good,Uneven & Cutting up,1,0,1,100,0,,,1.559538894,0.626846303,0.323512167,1.198189232
53161,377,1.367852246,0.916228123,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.559935056,0.627176632,0.324384786,1.198609884
53169,377,1.105154413,1.376645681,not defined,good,Excellent,0,1,1,0,100,,,1.560005303,0.627271011,0.324634151,1.198720987
53177,377,1.509740068,0.928533408,not defined,good,good,0,1,1,0,100,,,1.56007311,0.627365391,0.324883536,1.198801205
53183,377,1.252846682,1.001508517,not defined,Cold,Uneven & Cutting up,1,1,2,50,50,,,1.56015245,0.627436176,0.325070588,1.198823489
53198,377,1.517806938,0.961714168,not defined,Cold,Uneven & Cutting up,0,1,1,0,100,,,1.560345137,0.627613138,0.325538268,1.19900122
53216,377,1.339289669,1.07328838,not defined,Cold,good,1,4,5,20,80,,,1.560670538,0.627825492,0.326099578,1.199205608
53262,377,1.328458928,1.057830902,not defined,good,good,3,2,5,60,40,,,1.561320738,0.628368175,0.327534505,1.199637433
53305,377,1.464610734,0.926312735,not defined,good,Wet and Fast,0,1,1,0,100,,,1.561958578,0.628875466,0.32887646,1.2
53332,377,1.090522813,1.370116375,not defined,Cold,good,0,1,1,0,100,,,1.56239418,0.629193997,0.329719385,1.200221615
53355,377,1.529534223,0.802990446,not defined,good,good,1,1,2,50,50,,,1.562861628,0.629465339,0.330437617,1.200515042
53414,377,1.265022839,1.151945428,not defined,good,Excellent,0,2,2,0,100,,,1.563788646,0.630161389,0.33228082,1.201335916
53420,377,1.294188496,1.313918945,not defined,Cold,good,1,3,4,25,75,,,1.56382417,0.630232174,0.332468327,1.201445446
53426,377,1.074991252,1.144573565,not defined,good,Uneven & Cutting up,0,2,2,0,100,,,1.563946959,0.630302959,0.332655847,1.201539396
53449,377,1.741521983,0.93068592,not defined,rainy,good,0,1,1,0,100,,,1.564352797,0.6305743,0.333374778,1.201924596
53454,377,1.951680129,0.544967004,not defined,Cold,good,0,3,3,0,100,,,1.564473911,0.630633288,0.333531091,1.201988422
53456,377,1.765382689,0.582022194,not defined,rainy,good,2,0,2,100,0,,,1.564477638,0.630656883,0.333593618,1.201997492
53457,377,1.489371105,0.683930306,not defined,good,good,2,0,2,100,0,,,1.564477853,0.63066868,0.333624882,1.201998559
53486,377,1.37837597,1.019648612,not defined,Cloudy,Regular,1,1,2,50,50,,,1.564946577,0.631010806,0.334531683,1.202514296
53490,377,1.327524643,1.178818785,not defined,Cold,good,0,1,1,0,100,,,1.564989251,0.631057996,0.334656781,1.202554236
53496,377,1.775625071,0.839983206,not defined,stormy,good,0,1,1,0,100,,,1.56507268,0.631128781,0.334844437,1.202593255
53499,377,1.882017098,0.852133346,not defined,good,Excellent,0,3,3,0,100,,,1.565095763,0.631164173,0.334938269,1.202647402
53507,377,1.362363127,0.981695045,not defined,Mild,Goalmouths affected,2,1,3,66.66666667,33.33333333,,,1.56527846,0.631258553,0.335188504,1.202718262
53523,377,0.915984006,1.740371131,not defined,good,Excellent,2,0,2,100,0,,,1.565426211,0.631447313,0.335689036,1.202948999
53540,377,1.432425741,1.057044237,not defined,Light rain,good,0,4,4,0,100,,,1.565638675,0.631647869,0.336220943,1.203115771
53585,379,0.881794809,1.398068621,not defined,windy,good,2,1,3,66.66666667,33.33333333,,,1.566303385,0.632178755,0.337629392,1.203734094
53691,380,1.371516099,1.568368433,not defined,High Wind,Wet and Fast,1,3,4,25,75,,,1.567674047,0.633429286,0.340949728,1.204954436
53707,380,1.431140014,1.424690274,not defined,good,Excellent,2,3,5,40,60,,,1.567895839,0.633618045,0.341451236,1.205160788
53725,380,1.590993125,1.516753521,not defined,Cold,good,1,1,2,50,50,,,1.568164908,0.6338304,0.342015536,1.205576894
53727,380,1.438347669,1.261623447,not defined,windy,good,0,1,1,0,100,,,1.568190973,0.633853995,0.342078243,1.205582757
53798,381,2.67253823,1.699418254,not defined,Hot,Arthificial turf,3,4,7,42.85714286,57.14285714,,,1.569200657,0.634691614,0.344305204,1.206574142
53799,381,2.535584586,1.37114385,not defined,Hot,Arthificial turf,4,0,4,100,0,,,1.569214147,0.634703412,0.344336582,1.206582601
53822,381,2.335133251,0.906288775,not defined,Cold,not defined,1,1,2,50,50,,,1.569628532,0.634974753,0.345058365,1.206953302
53835,382,1.653029638,0.794109588,not defined,good,good,0,2,2,0,100,,,1.569841876,0.63512812,0.345466409,1.207133147
53852,382,0.97518594,1.803496733,not defined,good,good,0,1,1,0,100,,,1.570110194,0.635328677,0.346000092,1.207267063
53855,382,1.598166727,0.897596705,not defined,Hot,Uneven & Cutting up,2,0,2,100,0,,,1.570141569,0.63536407,0.346094282,1.207275546
53865,382,1.074120964,1.907395438,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.570338159,0.635482044,0.346408269,1.20735074
53866,382,1.272657953,1.1080716,not defined,good,good,0,6,6,0,100,,,1.570394208,0.635493842,0.34643967,1.207365862
53876,382,0.971642807,1.179399231,not defined,good,good,1,1,2,50,50,,,1.570514319,0.635611816,0.346753695,1.207470448
53880,382,1.894797074,0.802950691,not defined,good,good,0,2,2,0,100,,,1.570598236,0.635659006,0.346879314,1.207520285
53881,382,1.714242685,0.756280297,not defined,good,good,2,0,2,100,0,,,1.570599039,0.635670804,0.34691072,1.207536286
53889,382,1.028406525,1.442822029,not defined,good,good,3,1,4,75,25,,,1.570709945,0.635765183,0.347161978,1.207574393
53894,382,1.215865266,1.414653882,not defined,Hot,good,3,2,5,60,40,,,1.570787381,0.635824171,0.347319026,1.20760107
53919,382,0.944438227,1.588309207,not defined,not defined,Wet and Fast,1,0,1,100,0,,,1.571229086,0.636119107,0.348104392,1.207865794
53922,382,1.347664932,1.208706734,not defined,rainy,Wet and Fast,1,1,2,50,50,,,1.57131755,0.6361545,0.348198651,1.20787684
53944,382,1.400080817,1.225773048,not defined,Hot,good,2,1,3,66.66666667,33.33333333,,,1.571538267,0.636414044,0.348889974,1.208118737
53955,382,1.99985549,0.932656302,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.571668179,0.636543816,0.349235698,1.208234108
53956,382,0.970484869,1.873086784,not defined,Cold,Wet and Fast,3,0,3,100,0,,,1.571670383,0.636555613,0.349267129,1.208244744
53966,382,0.715557343,2.010709452,not defined,good,good,1,0,1,100,0,,,1.571770205,0.636673588,0.349581463,1.208303783
53987,382,1.786265594,0.7674982,not defined,rainy,Wet and Fast,1,3,4,25,75,,,1.572213957,0.636921335,0.350241678,1.208600838
53990,382,0.528333855,2.05517751,not defined,Cold,good,1,2,3,33.33333333,66.66666667,,,1.572267758,0.636956727,0.350336006,1.208615532
53997,382,1.229737238,1.366756144,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.572418655,0.637039309,0.350556119,1.208684401
54011,382,1.312469211,1.130289008,not defined,good,good,3,1,4,75,25,,,1.572724627,0.637204474,0.350996395,1.208868586
54013,382,1.018263952,1.89194386,not defined,good,Wet and Fast,1,1,2,50,50,,,1.572729882,0.637228069,0.351059297,1.208884976
54018,382,1.628884906,1.106675181,not defined,rainy,Wet and Fast,2,1,3,66.66666667,33.33333333,,,1.572793688,0.637287056,0.351216559,1.208997223
54061,382,1.764127322,0.784193108,not defined,good,good,1,1,2,50,50,,,1.573384413,0.637794347,0.352569366,1.209479536
54071,382,0.837181731,1.820911062,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.57353882,0.637912321,0.352884065,1.209562969
54077,382,0.954468671,1.123146588,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.573665358,0.637983106,0.353072901,1.209630694
54085,382,1.884337465,0.561561722,not defined,windy,good,2,1,3,66.66666667,33.33333333,,,1.573763919,0.638077486,0.353324702,1.209723556
54086,382,0.838917581,1.708544249,not defined,good,good,2,2,4,50,50,,,1.573801851,0.638089283,0.353356179,1.209734151
54103,382,1.114524233,1.222719146,not defined,good,good,0,3,3,0,100,,,1.574047765,0.63828984,0.353891336,1.210005034
54110,382,1.159090255,1.29060536,not defined,good,Wet and Fast,1,0,1,100,0,,,1.574107786,0.638372422,0.354111725,1.210077882
54112,382,0.564541848,2.202192301,not defined,good,Wet and Fast,2,2,4,50,50,,,1.574136783,0.638396017,0.354174696,1.210086426
54119,382,1.388397102,0.852956611,not defined,Hot,good,1,0,1,100,0,,,1.574231111,0.638478599,0.354395107,1.210218471
54120,382,1.619579883,0.652143046,not defined,good,good,4,1,5,80,20,,,1.574232122,0.638490397,0.354426595,1.210229571
54127,382,1.126254319,1.330588802,not defined,good,good,0,1,1,0,100,,,1.574278315,0.638572979,0.354647026,1.210321108
54137,382,0.508985378,2.613782236,not defined,good,good,3,4,7,42.85714286,57.14285714,,,1.574438051,0.638690954,0.354961956,1.210450386
54153,383,1.730537063,0.695815989,not defined,good,good,1,1,2,50,50,,,1.574704297,0.638879713,0.355465917,1.210547194
54168,383,1.901735153,0.729154308,not defined,good,good,3,2,5,60,40,,,1.574874107,0.639056675,0.355938463,1.210671251
54214,383,1.342377471,0.9080027,not defined,good,good,3,3,6,50,50,,,1.575521239,0.639599358,0.357388101,1.211253787
54234,383,0.685552626,1.819952343,not defined,not defined,good,1,2,3,33.33333333,66.66666667,,,1.575765097,0.639835307,0.358018612,1.211517893
54239,383,1.810066351,0.921455155,not defined,good,Excellent,1,0,1,100,0,,,1.575838368,0.639894295,0.358176262,1.211558676
54247,383,1.482663597,1.073350356,not defined,Cloudy,Excellent,1,5,6,16.66666667,83.33333333,,,1.576038989,0.639988674,0.358428521,1.211616444
54310,383,1.457893727,0.94826408,not defined,Sun,Regular,1,0,1,100,0,,,1.576942565,0.640731914,0.360415856,1.212764203
54350,383,1.642483734,0.847904459,not defined,good,good,1,3,4,25,75,,,1.577624834,0.641203813,0.361678395,1.213167049
54404,383,1.369099443,1.164369063,not defined,good,good,1,1,2,50,50,,,1.57867627,0.641840876,0.363383737,1.213697034
54496,383,1.246242067,1.21281342,not defined,good,Uneven & Cutting up,1,0,1,100,0,,,1.579954236,0.642926242,0.366291575,1.214976996
54504,383,1.609505371,0.834128469,not defined,Cold,good,2,2,4,50,50,,,1.580035174,0.643020622,0.366544577,1.215143546
54509,383,1.646765326,0.776619163,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.580103084,0.643079609,0.366702715,1.215185812
54519,383,1.769772924,0.787779177,not defined,good,good,1,1,2,50,50,,,1.580230914,0.643197584,0.367019018,1.215388511
54521,383,1.578602228,0.836310174,not defined,good,good,1,3,4,25,75,,,1.580256482,0.643221179,0.367082283,1.21540569
54543,383,1.314643088,1.356453579,not defined,good,Excellent,1,0,1,100,0,,,1.580714884,0.643480723,0.367778296,1.215646524
54552,383,1.469131885,1.117734861,not defined,good,Excellent,3,1,4,75,25,,,1.580853338,0.6435869,0.368063079,1.215776746
54568,383,1.430958973,0.987104227,not defined,good,good,2,3,5,40,60,,,1.581312068,0.643775659,0.368569435,1.215910453
54605,383,1.853982132,0.842410081,not defined,Light Wind,Regular,0,1,1,0,100,,,1.581691299,0.644212166,0.369740746,1.216262983
54609,383,1.291793314,0.997133673,not defined,Heavy rain,not defined,2,1,3,66.66666667,33.33333333,,,1.58176224,0.644259355,0.369867405,1.216383743
54620,383,1.485522685,0.695414629,not defined,good,good,1,1,2,50,50,,,1.58194224,0.644389127,0.370215746,1.216503727
54631,383,1.138188695,1.194557304,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.582084031,0.6445189,0.370564133,1.216599227
54669,383,1.340233059,1.38906374,not defined,good,Excellent,1,0,1,100,0,,,1.582680395,0.644967203,0.371767996,1.217058701
54729,383,1.428971586,1.004482639,not defined,good,Excellent,3,3,6,50,50,,,1.583686211,0.645675051,0.373669932,1.21787197
54730,383,1.055065143,1.392916872,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.583712081,0.645686848,0.373701642,1.217876999
54761,383,1.440170671,1.099247504,not defined,good,Excellent,1,0,1,100,0,,,1.584141125,0.646052569,0.37468485,1.218159618
54774,383,1.344284103,1.091150833,not defined,good,good,1,0,1,100,0,,,1.58434585,0.646205936,0.37509727,1.218299021
54832,383,1.002885394,1.005162539,not defined,Cold,good,2,1,3,66.66666667,33.33333333,,,1.585394318,0.646890189,0.37693808,1.219087426
54858,383,1.684920785,0.965859563,not defined,good,not defined,1,1,2,50,50,,,1.585644857,0.647196923,0.377763685,1.219468785
54880,383,1.415849935,0.884302571,not defined,good,Regular,1,0,1,100,0,,,1.585964201,0.647456467,0.378462475,1.219745433
54890,383,1.297934179,0.951266735,not defined,good,good,1,3,4,25,75,,,1.586123756,0.647574442,0.378780167,1.21983727
54895,383,1.251149489,1.201653902,not defined,good,good,2,5,7,28.57142857,71.42857143,,,1.58621407,0.647633429,0.378939028,1.219853764
54906,383,1.198947964,1.438912456,not defined,good,Excellent,0,2,2,0,100,,,1.586363671,0.647763201,0.379288555,1.220071031
54954,383,1.485972372,0.781984544,not defined,good,good,0,3,3,0,100,,,1.587202495,0.648329479,0.380814309,1.220570673
54988,383,2.124315539,0.565209163,not defined,Cold,good,1,4,5,20,80,,,1.587774285,0.648730593,0.381895587,1.221048766
54991,383,1.465181183,1.073575939,not defined,Sun,Excellent,0,2,2,0,100,,,1.587819325,0.648765986,0.381991015,1.221070862
54995,383,1.470165603,1.053235117,not defined,good,Excellent,2,2,4,50,50,,,1.587869561,0.648813175,0.382118259,1.221107259
55072,383,1.694891592,0.740527142,not defined,good,good,0,2,2,0,100,,,1.589110828,0.64972158,0.384568899,1.222303696
55079,383,1.503362513,0.928610872,not defined,good,Regular,1,2,3,33.33333333,66.66666667,,,1.589138068,0.649804162,0.384791799,1.222442567
55284,384,1.041454609,1.372092814,not defined,rainy,good,2,0,2,100,0,,,1.592275289,0.652222642,0.391328119,1.225204079
55303,384,2.134372761,1.080361189,not defined,good,good,1,1,2,50,50,,,1.592613779,0.652446793,0.391934768,1.225394901
55989,390,1.562427514,0.783459002,not defined,good,good,1,5,6,16.66666667,83.33333333,,,1.603204535,0.660539852,0.413936931,1.235042141
55996,390,1.285148242,0.963370679,not defined,good,good,3,0,3,100,0,,,1.603271309,0.660622434,0.414162461,1.235132479
56018,390,1.952380495,0.565630505,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.603606063,0.660881978,0.414871405,1.2354708
56085,390,2.069905758,0.547204877,not defined,Mild,Excellent,3,2,5,60,40,,,1.604878557,0.661672408,0.417031751,1.23619027
56174,390,1.655323071,0.678927588,not defined,good,Slow due to water,2,1,3,66.66666667,33.33333333,,,1.606456592,0.662722382,0.419904479,1.2377466
56185,390,1.330782324,0.804997162,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.606589009,0.662852154,0.420259775,1.237854524
56332,390,1.011380411,1.021091599,not defined,Mild,Excellent,1,3,4,25,75,,,1.608730765,0.664586381,0.425012945,1.23988077
56409,390,1.102787779,1.188360623,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.60985688,0.665494786,0.427506531,1.241103805
56437,390,1.358897363,0.980629904,not defined,windy,good,3,1,4,75,25,,,1.610264948,0.665825114,0.428413949,1.241677163
56565,390,2.139316657,0.457201562,not defined,Light rain,wet,1,3,4,25,75,,,1.612295745,0.667335189,0.432566651,1.243593313
56602,391,1.82906765,0.759746803,not defined,good,good,0,2,2,0,100,,,1.613151771,0.667771696,0.43376843,1.244144395
56637,391,1.492736598,1.044654276,not defined,Hot,Uneven & Cutting up,3,1,4,75,25,,,1.613707756,0.668184607,0.434905825,1.244661789
56652,391,1.26741004,0.913736486,not defined,Cold,Excellent,0,3,3,0,100,,,1.613908662,0.668361569,0.435393451,1.244849641
56660,391,1.756939868,0.679929912,not defined,good,good,0,1,1,0,100,,,1.614029862,0.668455948,0.435653562,1.244916872
56687,391,1.611717021,0.713890385,not defined,Cold,good,1,1,2,50,50,,,1.61436648,0.66877448,0.436531651,1.245276576
56700,391,2.303951133,0.612046938,not defined,good,good,3,3,6,50,50,,,1.614620282,0.668927847,0.436954554,1.24544878
56709,391,1.560518492,0.611201656,not defined,Cold,Uneven & Cutting up,2,1,3,66.66666667,33.33333333,,,1.614755351,0.669034024,0.43724738,1.245611433
56729,391,1.4352781,1.133260094,not defined,good,good,0,3,3,0,100,,,1.615169354,0.669269973,0.437898237,1.245821762
56732,391,2.083357981,0.716618954,not defined,Cold,Wet and Fast,2,2,4,50,50,,,1.615196054,0.669305365,0.437995881,1.245888988
56742,391,1.171880594,0.978422335,not defined,good,good,1,1,2,50,50,,,1.615426224,0.66942334,0.438321393,1.246039755
