,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
44425,332,1.274380721,1.193687907,without fans,good,good,1,0,1,100.0,0.0,,,1.439796928,0.524114011,0.060481715,1.0987876159999999
44464,332,1.755402568,0.814070987,without fans,Sun,good,2,2,4,50.0,50.0,,,1.440301789,0.524574112,0.061637169000000006,1.0992398
44536,332,1.463351733,0.8952928520000001,without fans,Sun,Excellent,1,2,3,33.33333333,66.66666667,,,1.44122283,0.525423529,0.063770532,1.100135694
44619,334,1.199837778,1.64874629,without fans,Hot,Arthificial turf,3,0,3,100.0,0.0,,,1.4421843269999999,0.5264027179999999,0.066230187,1.101097268
44641,334,2.317827645,0.867023386,without fans,good,Arthificial turf,1,3,4,25.0,75.0,,,1.44251372,0.526662262,0.06688221,1.101357711
44655,334,1.369668282,2.008091093,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.44266762,0.5268274270000001,0.067297149,1.101484736
44867,338,1.512548821,0.5770188239999999,without fans,windy,good,1,2,3,33.33333333,66.66666667,,,1.4454625140000001,0.529328489,0.073581964,1.103736262
44884,338,1.041994672,0.827525911,without fans,Hot,good,1,1,2,50.0,50.0,,,1.4456732840000002,0.529529045,0.074086057,1.103898625
44931,338,0.857050395,1.1001982940000001,without fans,good,Excellent,0,2,2,0.0,100.0,,,1.4464150180000002,0.530083526,0.075479826,1.1043836999999999
44953,338,0.791815947,1.731867176,without fans,Cold,good,2,3,5,40.0,60.0,,,1.446811627,0.53034307,0.076132279,1.104586767
44973,338,1.379762921,0.76379879,without fans,windy,good,0,1,1,0.0,100.0,,,1.4471035719999998,0.530579019,0.076725446,1.104764947
44998,338,2.3997687340000002,0.731140951,without fans,good,Excellent,0,1,1,0.0,100.0,,,1.44734529,0.530873956,0.077466943,1.105131751
45326,343,2.147963371,0.8057670109999999,without fans,rainy,Wet and Fast,1,4,5,20.0,80.0,,,1.451313681,0.5347435229999999,0.08719947900000001,1.10869386
45336,343,1.051424047,2.09277142,without fans,good,Wet and Fast,0,1,1,0.0,100.0,,,1.451429475,0.5348614979999999,0.08749632800000001,1.10879635
45581,347,1.22599937,1.0481681170000001,without fans,good,good,0,1,1,0.0,100.0,,,1.4545597869999998,0.537751876,0.094771596,1.111212589
45582,347,1.02612289,0.949205132,without fans,Hot,good,0,1,1,0.0,100.0,,,1.454570676,0.5377636729999999,0.09480130099999999,1.111214022
45601,347,0.8810905459999999,1.0608294059999999,without fans,good,good,1,1,2,50.0,50.0,,,1.454752033,0.537987825,0.09536571199999999,1.111356073
45606,347,0.832431439,1.186007744,without fans,Hot,Excellent,1,1,2,50.0,50.0,,,1.454838321,0.538046812,0.095514246,1.111408677
45629,347,1.230168017,0.950681551,without fans,good,good,0,2,2,0.0,100.0,,,1.455109372,0.5383181539999999,0.09619753,1.111571088
45630,347,1.51765565,0.701753686,without fans,Hot,good,3,1,4,75.0,25.0,,,1.455116871,0.538329951,0.096227239,1.111577285
45634,347,0.983533082,1.2519733690000001,without fans,good,good,1,1,2,50.0,50.0,,,1.455143227,0.538377141,0.096346076,1.111615497
45643,347,1.169481805,0.952982598,without fans,Hot,good,2,2,4,50.0,50.0,,,1.4552702030000002,0.5384833179999999,0.096613465,1.111663637
45645,347,1.0051765559999999,0.943882433,without fans,Cold,good,4,1,5,80.0,20.0,,,1.455309116,0.538506913,0.096672885,1.111688344
45683,347,1.3392358999999998,0.960318572,without fans,Cold,good,1,1,2,50.0,50.0,,,1.455966035,0.538955217,0.09780194099999999,1.112078176
45697,347,1.414196706,1.105152181,without fans,Hot,good,1,0,1,100.0,0.0,,,1.456155522,0.539120381,0.09821794,1.11227184
45740,347,1.41545967,0.606453053,without fans,Hot,good,1,1,2,50.0,50.0,,,1.45663824,0.5396276720000001,0.099495758,1.1127170309999999
45747,347,1.3756529659999999,0.80174152,without fans,rainy,Wet and Fast,1,1,2,50.0,50.0,,,1.456687588,0.539710254,0.09970379,1.112767342
45754,347,1.0350308940000001,0.8659821409999999,without fans,rainy,good,1,1,2,50.0,50.0,,,1.4567659880000001,0.539792837,0.099911827,1.112819075
45760,347,1.1780845,0.66809862,without fans,good,good,0,1,1,0.0,100.0,,,1.4569147519999999,0.539863621,0.10009014699999999,1.112852254
45765,347,1.0833990359999999,0.991968867,without fans,good,good,1,0,1,100.0,0.0,,,1.456989499,0.539922609,0.10023875,1.112866118
45779,347,0.9275824090000001,1.2279397570000001,without fans,good,Uneven & Cutting up,2,1,3,66.66666667,33.33333333,,,1.45714493,0.540087773,0.10065485,1.11304212
45803,347,1.109653019,0.913247723,without fans,good,good,3,3,6,50.0,50.0,,,1.457475101,0.540370912,0.101368204,1.1133750629999999
45846,349,1.5131563590000001,0.997347249,without fans,Cold,good,0,1,1,0.0,100.0,,,1.457896189,0.540878203,0.102646427,1.113930072
46296,349,1.657052335,1.067807003,without fans,good,Uneven & Cutting up,2,2,4,50.0,50.0,,,1.463820704,0.546187061,0.116033643,1.11877789
46709,352,2.1957757680000003,1.422393875,without fans,good,Regular,1,2,3,33.33333333,66.66666667,,,1.4687696890000002,0.5510594120000001,0.128338402,1.123235466
46715,352,2.023471364,1.231819003,without fans,windy,Arthificial turf,1,1,2,50.0,50.0,,,1.468808154,0.551130197,0.128517302,1.1232884779999999
46721,352,2.281859842,1.6583128790000001,without fans,Sun,good,0,2,2,0.0,100.0,,,1.4688510330000002,0.551200982,0.12869620699999998,1.123393598
46722,352,1.378563939,1.9019607669999998,without fans,Hot,Excellent,1,3,4,25.0,75.0,,,1.468851792,0.551212779,0.128726025,1.123414098
46727,352,2.453344605,1.141095081,without fans,Cold,Regular,1,2,3,33.33333333,66.66666667,,,1.4689811030000002,0.551271766,0.12887511599999998,1.123482811
46737,352,1.113984502,1.74588748,without fans,rainy,Wet and Fast,3,1,4,75.0,25.0,,,1.4690913030000001,0.551389741,0.129173306,1.12357472
46948,356,1.231767581,1.6002950519999999,without fans,rainy,Wet and Fast,0,3,3,0.0,100.0,,,1.471837799,0.553879005,0.13546784,1.12583129
50799,370,1.6418642540000001,1.077329127,without fans,good,good,0,2,2,0.0,100.0,,,1.525167903,0.599311028,0.251564187,1.16911845
51897,371,1.446577226,0.978009337,without fans,Cold,good,1,0,1,100.0,0.0,,,1.5418085990000001,0.612264641,0.28522637,1.182570446
51994,371,1.214632509,1.2392564990000001,without fans,windy,good,0,2,2,0.0,100.0,,,1.5430884580000002,0.6134089939999999,0.288215204,1.183915616
52302,372,1.079864967,1.098589897,without fans,Hot,good,0,2,2,0.0,100.0,,,1.54754548,0.617042612,0.297722754,1.1876982409999999
52304,372,1.34270244,0.692815228,without fans,Hot,good,1,0,1,100.0,0.0,,,1.547589788,0.617066207,0.297784579,1.187742699
52704,372,1.26719712,0.722466088,without fans,good,good,1,1,2,50.0,50.0,,,1.5532806119999998,0.621785192,0.310172718,1.192675828
52712,372,0.899823149,1.1703949390000001,without fans,good,good,1,1,2,50.0,50.0,,,1.553362961,0.621879572,0.31042096,1.192734522
52725,372,1.480053523,0.7250513340000001,without fans,rainy,good,2,1,3,66.66666667,33.33333333,,,1.55351254,0.622032939,0.310824395,1.192861795
52780,372,1.2845550829999999,0.9534938959999999,without fans,good,good,0,1,1,0.0,100.0,,,1.554498799,0.622681799,0.312531797,1.193501194
52811,372,1.191071167,0.71599035,without fans,good,good,0,1,1,0.0,100.0,,,1.5549182819999998,0.62304752,0.313494551,1.193920347
52821,372,1.142556079,0.8275780079999999,without fans,rainy,good,1,0,1,100.0,0.0,,,1.5550753659999998,0.623165495,0.313805179,1.194039083
52914,372,1.055968964,0.859036123,without fans,Hot,good,1,0,1,100.0,0.0,,,1.55633916,0.624262659,0.316695475,1.195589765
52921,372,0.898515658,1.08196346,without fans,good,good,1,0,1,100.0,0.0,,,1.5564464530000002,0.624345241,0.316913131,1.195709712
52947,372,1.016974906,1.074573453,without fans,good,good,0,1,1,0.0,100.0,,,1.5569098140000002,0.624651975,0.31772169899999997,1.196035248
53071,374,1.336264073,0.900672445,without fans,good,Arthificial turf,1,0,1,100.0,0.0,,,1.558763835,0.62611486,0.321580815,1.1975513279999999
53073,374,1.5312942459999999,1.1068918159999999,without fans,good,good,1,0,1,100.0,0.0,,,1.5587794030000002,0.626138455,0.321643098,1.19758433
53080,374,1.172337553,1.54579194,without fans,good,good,2,2,4,50.0,50.0,,,1.558870024,0.626221037,0.321861098,1.197671414
54193,383,1.121842508,1.265269663,without fans,good,good,2,2,4,50.0,50.0,,,1.575192444,0.639351612,0.356726217,1.2109247459999999
54344,383,1.381451604,0.872412533,without fans,good,good,0,1,1,0.0,100.0,,,1.5775496919999998,0.6411330279999999,0.36148897700000004,1.2131306240000002
54412,383,1.995100057,0.62615025,without fans,good,Regular,0,2,2,0.0,100.0,,,1.5788061830000002,0.641935256,0.363636471,1.2138569479999999
54433,383,1.684944425,0.694425781,without fans,rainy,Wet and Fast,3,2,5,60.0,40.0,,,1.5791765180000001,0.642183002,0.364300006,1.2141100759999999
54477,383,1.837612106,0.9130401770000001,without fans,good,good,0,2,2,0.0,100.0,,,1.579649425,0.642702091,0.36569079,1.214736501
54550,383,1.218916795,1.181973529,without fans,windy,good,2,3,5,40.0,60.0,,,1.58082407,0.643563305,0.36799979200000005,1.2157223259999999
54559,383,0.978883598,1.528800278,without fans,Hot,good,2,1,3,66.66666667,33.33333333,,,1.5810927819999998,0.6436694820000001,0.368284599,1.215857199
54632,383,1.776890244,0.814904877,without fans,good,Regular,1,2,3,33.33333333,66.66666667,,,1.5820994330000002,0.644530697,0.370595806,1.216599709
54723,383,1.7214632019999998,0.630603235,without fans,Cold,good,1,5,6,16.66666667,83.33333333,,,1.5835370180000001,0.645604266,0.373479677,1.217787488
54736,383,0.678946933,1.992500538,without fans,Hot,good,0,5,5,0.0,100.0,,,1.58378766,0.645757633,0.37389191200000005,1.217938309
55078,383,1.108388927,1.263946895,without fans,good,Regular,0,2,2,0.0,100.0,,,1.58913805,0.649792365,0.384759955,1.222406214
55153,384,1.5141347980000002,1.051224078,without fans,good,good,1,1,2,50.0,50.0,,,1.590597256,0.650677174,0.38714934100000004,1.22333789
55175,384,1.3714291680000001,1.291368929,without fans,Mild,good,2,1,3,66.66666667,33.33333333,,,1.590863561,0.650936718,0.387850646,1.223693653
55224,384,1.513998159,0.913460339,without fans,Hot,good,0,3,3,0.0,100.0,,,1.5915413330000001,0.651514794,0.38941333100000003,1.224349364
55231,384,1.588497417,0.670869845,without fans,good,good,2,3,5,40.0,60.0,,,1.591668606,0.651597376,0.389636649,1.224486721
55287,384,1.24544372,1.3178529509999999,without fans,good,Excellent,1,3,4,25.0,75.0,,,1.592319235,0.6522580339999999,0.391423896,1.225225662
55291,384,1.481944589,1.217631145,without fans,good,Excellent,2,1,3,66.66666667,33.33333333,,,1.592408492,0.652305224,0.391551605,1.225258648
55369,384,1.872190251,0.684259258,without fans,good,good,1,1,2,50.0,50.0,,,1.593640507,0.653225426,0.39404319600000004,1.226173491
55384,384,1.455167675,1.6967320209999999,without fans,Hot,good,2,2,4,50.0,50.0,,,1.59391027,0.653402388,0.394522628,1.226393267
55390,384,1.61436648,1.277628998,without fans,good,good,2,2,4,50.0,50.0,,,1.593978717,0.653473173,0.394714426,1.226472571
55397,384,1.377981127,1.523764329,without fans,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.594031825,0.653555755,0.394938209,1.22654308
55438,384,1.602960185,1.005341544,without fans,Hot,good,3,2,5,60.0,40.0,,,1.5948099740000001,0.654039451,0.396249336,1.227202124
55459,384,1.3184050059999999,1.389728813,without fans,good,good,1,3,4,25.0,75.0,,,1.594986229,0.654287197,0.39692115299999997,1.227521435
55903,390,2.240452521,0.5582332560000001,without fans,Cold,good,0,4,4,0.0,100.0,,,1.601826085,0.65952527,0.41116785200000006,1.23374209
55925,390,1.097375899,0.9242379959999999,without fans,good,Excellent,1,3,4,25.0,75.0,,,1.60214088,0.659784814,0.41187592,1.233989249
55958,390,0.631492395,2.147811543,without fans,good,Excellent,4,0,4,100.0,0.0,,,1.6026162080000002,0.660174131,0.41293841,1.234547421
55968,390,1.4988622,0.651920712,without fans,Cold,good,0,2,2,0.0,100.0,,,1.602792477,0.660292105,0.413260468,1.234623196
56043,390,2.6961940380000002,0.542348437,without fans,good,good,2,3,5,40.0,60.0,,,1.604224185,0.661176915,0.415677278,1.235796304
56100,390,3.8929776339999997,0.36002395200000004,without fans,good,Excellent,3,1,4,75.0,25.0,,,1.60514727,0.66184937,0.41751567700000003,1.236439499
56129,390,1.677178601,0.663083038,without fans,Hot,good,1,0,1,100.0,0.0,,,1.605656004,0.662191496,0.418451544,1.23687968
56138,390,2.8649312160000004,0.42780888899999997,without fans,Mild,Excellent,1,1,2,50.0,50.0,,,1.605743151,0.662297674,0.418742061,1.23697552
56197,390,1.561640506,0.573123065,without fans,Cold,Excellent,1,0,1,100.0,0.0,,,1.606765362,0.662993724,0.42064743200000004,1.238015712
56216,390,1.6716754409999999,0.6844036379999999,without fans,Sun,Excellent,0,1,1,0.0,100.0,,,1.6070275040000002,0.663217876,0.421261351,1.2382666709999999
56262,390,1.580822454,0.6931199309999999,without fans,windy,good,0,2,2,0.0,100.0,,,1.607802961,0.663760559,0.42274834,1.238938846
56264,390,1.231655482,0.794015105,without fans,Cold,Excellent,1,2,3,33.33333333,66.66666667,,,1.6078256069999999,0.663784154,0.42281301299999996,1.239034642
56273,390,1.56794381,0.71757496,without fans,windy,good,2,2,4,50.0,50.0,,,1.607898963,0.6638903310000001,0.423104063,1.239144032
56298,390,2.290268349,0.47889020200000004,without fans,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.608148661,0.664185267,0.423912723,1.239404671
56344,390,1.6230156409999998,0.7228757309999999,without fans,Sun,Excellent,2,1,3,66.66666667,33.33333333,,,1.6089573019999999,0.664727951,0.42540138200000005,1.239999678
56347,390,0.594822184,1.8732254080000001,without fans,good,good,1,0,1,100.0,0.0,,,1.6089868059999999,0.664763343,0.42549850100000003,1.240080577
56371,390,1.628280585,0.56924407,without fans,Sun,good,1,1,2,50.0,50.0,,,1.609353799,0.665046482,0.426275599,1.2404183709999999
56453,390,0.9103535620000001,1.340655955,without fans,good,good,1,0,1,100.0,0.0,,,1.610565255,0.666013874,0.428932631,1.241889838
56485,390,1.6694771259999999,0.6370885479999999,without fans,good,good,4,2,6,66.66666667,33.33333333,,,1.6110491969999998,0.6663913929999999,0.429970343,1.242376488
56488,390,2.499310312,0.470222159,without fans,windy,Excellent,0,2,2,0.0,100.0,,,1.611240815,0.666426785,0.430067652,1.242408742
56519,390,1.729982504,0.63384631,without fans,good,Excellent,2,0,2,100.0,0.0,,,1.6117310480000002,0.6667925060000001,0.43107341899999996,1.24290598
56539,390,1.062845449,1.040440352,without fans,good,good,0,1,1,0.0,100.0,,,1.611938426,0.667028455,0.43172253200000005,1.243243838
56554,390,2.008615986,0.559826599,without fans,Hot,good,0,2,2,0.0,100.0,,,1.612088982,0.667205417,0.43220948600000003,1.243422147
56568,390,1.424116512,0.900134605,without fans,Cold,good,2,5,7,28.57142857,71.42857143,,,1.612368489,0.667370582,0.43266407,1.243618229
56581,390,2.287714519,0.65633871,without fans,good,Excellent,0,2,2,0.0,100.0,,,1.612720677,0.667523949,0.43308626299999997,1.243865016
56583,390,1.5592779209999998,1.059463429,without fans,Cold,Wet and Fast,1,0,1,100.0,0.0,,,1.61280444,0.6675475439999999,0.433151222,1.243893877
56796,391,2.081906766,0.83012338,without fans,Cloudy,Regular,1,3,4,25.0,75.0,,,1.616360099,0.6700604029999999,0.44007996200000005,1.246998923
56804,391,1.7733719140000002,0.890679289,without fans,rainy,Wet and Fast,2,1,3,66.66666667,33.33333333,,,1.616465461,0.670154783,0.44034060700000005,1.2471430909999999
56894,392,1.038136936,1.182525668,without fans,rainy,Wet and Fast,1,0,1,100.0,0.0,,,1.6182029969999998,0.671216554,0.443274923,1.248590763
56903,392,1.123242434,1.321676765,without fans,good,good,1,1,2,50.0,50.0,,,1.618378638,0.671322731,0.443568565,1.248672396
56937,392,1.672877068,0.800317798,without fans,good,Excellent,1,1,2,50.0,50.0,,,1.6187969709999999,0.671723845,0.444678222,1.249110835
56972,392,1.394461371,1.137766732,without fans,good,Excellent,1,3,4,25.0,75.0,,,1.619385637,0.6721367559999999,0.445821088,1.249406545
57024,392,0.738106934,1.633805164,without fans,good,Excellent,1,0,1,100.0,0.0,,,1.620177966,0.6727502240000001,0.44752013700000004,1.250134658
57040,392,1.1764345920000001,1.23046544,without fans,good,good,1,1,2,50.0,50.0,,,1.620476101,0.6729389840000001,0.448043181,1.250357384
57047,392,1.1665927870000001,1.1959488809999999,without fans,good,good,2,3,5,40.0,60.0,,,1.620642891,0.673021566,0.44827205200000003,1.250508986
57096,392,1.2625000229999999,0.954854949,without fans,good,good,1,1,2,50.0,50.0,,,1.621328342,0.6735996409999999,0.449874802,1.251217346
57260,392,1.271605838,1.005667624,without fans,good,good,2,1,3,66.66666667,33.33333333,,,1.624277589,0.675534425,0.455247557,1.2537349420000001
57270,392,1.128118067,1.12356074,without fans,rainy,good,1,1,2,50.0,50.0,,,1.6244868369999999,0.6756524,0.455575588,1.2538537790000002
57310,392,1.4674549380000002,0.9559221170000001,without fans,Cold,good,2,2,4,50.0,50.0,,,1.625087045,0.676124298,0.456888203,1.254408821
57378,392,1.477017576,0.882055321,without fans,rainy,good,3,0,3,100.0,0.0,,,1.6260211519999999,0.676926525,0.459121457,1.2551642509999998
57411,392,1.558097992,1.039746972,without fans,windy,good,0,3,3,0.0,100.0,,,1.62647876,0.6773158420000001,0.46020606700000005,1.255621157
57491,393,2.080278436,0.6075526410000001,without fans,good,good,2,1,3,66.66666667,33.33333333,,,1.627733839,0.6782596390000001,0.46283767600000003,1.256704795
57526,393,1.811478701,0.8031803890000001,without fans,good,Excellent,1,0,1,100.0,0.0,,,1.628280585,0.67867255,0.463990013,1.257144021
57553,393,1.583487092,0.9419844829999999,without fans,rainy,Wet and Fast,1,4,5,20.0,80.0,,,1.628788325,0.6789910809999999,0.46487938,1.257606273
57556,393,1.665080739,1.01944359,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.6288744730000002,0.679026474,0.464978221,1.257635016
57616,393,1.49929347,1.07621694,without fans,rainy,good,0,1,1,0.0,100.0,,,1.629959855,0.679734321,0.466956001,1.258402917
57642,393,1.375269576,1.036819355,without fans,Mild,Excellent,1,0,1,100.0,0.0,,,1.630386718,0.680041055,0.467813606,1.258723497
58570,396,1.208685561,1.203680858,without fans,rainy,Wet and Fast,0,1,1,0.0,100.0,,,1.6452831559999999,0.690989099,0.49865592200000003,1.272605342
58630,396,1.4084369540000001,1.12813291,without fans,good,good,1,1,2,50.0,50.0,,,1.6463076840000002,0.6916969470000001,0.500666139,1.2733946040000002
58650,396,1.705710118,0.897455841,without fans,good,good,0,2,2,0.0,100.0,,,1.646721092,0.691932896,0.501336661,1.273602734
58869,396,1.223323777,0.9269605809999999,without fans,good,good,0,2,2,0.0,100.0,,,1.650261288,0.69451654,0.508693727,1.276730077
59083,396,1.23159815,1.255003422,without fans,Cold,good,2,1,3,66.66666667,33.33333333,,,1.6539779980000002,0.697041197,0.515909517,1.279920985
59138,396,1.059451055,1.191801584,without fans,good,good,1,0,1,100.0,0.0,,,1.6550503680000002,0.697690057,0.517768375,1.280726552
59183,396,1.4667011090000002,0.8131451590000001,without fans,Cold,Excellent,1,3,4,25.0,75.0,,,1.65596672,0.6982209429999999,0.51929059,1.28147582
60002,406,1.3414399670000001,0.945054313,without fans,Cold,Wet and Fast,2,3,5,40.0,60.0,,,1.67042657,0.707883064,0.547210865,1.294200623
60875,410,1.151404424,1.096063857,without fans,good,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,1.686000096,0.718182247,0.57745,1.308701549
60895,410,1.49168608,0.7771393129999999,without fans,Cold,good,2,3,5,40.0,60.0,,,1.686354755,0.7184181959999999,0.578148882,1.3090395879999999
60961,410,1.4085875669999999,0.9727422259999999,without fans,Hot,Arthificial turf,2,0,2,100.0,0.0,,,1.6876106640000001,0.719196829,0.580457199,1.310239036
61328,410,1.341235771,0.9066616820000001,without fans,Hot,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.693960076,0.723526497,0.593349907,1.3166458779999999
61874,426,1.984321084,0.9488542990000001,without fans,good,Arthificial turf,2,0,2,100.0,0.0,,,1.703967939,0.7299679109999999,0.612715944,1.326183043
62469,434,1.661988473,0.6907365320000001,without fans,Hot,good,2,3,5,40.0,60.0,,,1.7145765030000002,0.7369874,0.634085233,1.336234806
62591,434,1.205292147,0.96483188,without fans,Hot,Excellent,0,2,2,0.0,100.0,,,1.7167978369999999,0.7384266909999999,0.6385025129999999,1.338350665
62934,451,0.47227303200000004,4.200854935,without fans,Cold,Arthificial turf,3,2,5,60.0,40.0,,,1.723310574,0.74247322,0.6509890420000001,1.3443847009999998
63607,456,1.608335329,1.174849751,without fans,windy,good,1,2,3,33.33333333,66.66666667,,,1.736584631,0.750412911,0.6757896959999999,1.357470815
63843,456,1.77461358,0.940470065,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.7415219830000002,0.7531971120000001,0.684585094,1.361810002
63847,456,1.360444395,1.5522534080000001,without fans,windy,Regular,2,1,3,66.66666667,33.33333333,,,1.741609755,0.753244302,0.6847346240000001,1.361857065
64090,456,1.162156609,1.65412535,without fans,good,good,3,0,3,100.0,0.0,,,1.74767037,0.756111085,0.693847532,1.366302694
64530,464,2.466870657,1.0706320009999999,without fans,good,Arthificial turf,3,3,6,50.0,50.0,,,1.756395968,0.7613019679999999,0.710496881,1.375333889
64667,468,1.9394790709999998,0.619670382,without fans,good,good,0,1,1,0.0,100.0,,,1.7591570230000002,0.76291822,0.7157211309999999,1.377962924
64669,468,1.265867894,0.7907521820000001,without fans,Hot,Regular,0,2,2,0.0,100.0,,,1.7592318059999998,0.762941815,0.715797542,1.378006517
64702,468,1.296527817,1.006470108,without fans,Cold,Regular,0,2,2,0.0,100.0,,,1.7599224740000001,0.7633311309999999,0.7170589270000001,1.378495634
64737,468,1.3937190940000002,1.337903504,without fans,good,Regular,1,2,3,33.33333333,66.66666667,,,1.760931634,0.763744042,0.718398007,1.3791489959999998
64976,478,2.133368251,1.667317868,without fans,Cold,Wet and Fast,3,2,5,60.0,40.0,,,1.7663927469999998,0.766563636,0.727576731,1.383735433
65544,502,1.02442162,2.1854810280000003,without fans,windy,Arthificial turf,1,3,4,25.0,75.0,,,1.7782146230000002,0.773264593,0.749641228,1.395360516
65570,502,0.465201197,5.063443583,without fans,good,good,5,6,11,45.45454545,54.54545455,,,1.7789358380000002,0.773571327,0.7506599279999999,1.395812469
65705,528,1.8387499969999999,1.063704838,without fans,Cold,good,1,1,2,50.0,50.0,,,1.781438733,0.775163985,0.755961914,1.399078597
65762,528,1.1980793490000001,1.678337907,without fans,windy,Arthificial turf,2,3,5,40.0,60.0,,,1.782747936,0.77583644,0.758206919,1.4001421319999998
65814,533,1.418486978,0.649782104,without fans,good,good,0,1,1,0.0,100.0,,,1.7837069859999999,0.776449908,0.760258331,1.401227064
65927,544,1.521518199,1.4528748930000002,without fans,Cold,Arthificial turf,0,1,1,0.0,100.0,,,1.786265594,0.777783021,0.764727281,1.403783131
65999,549,1.817521194,1.5247519680000001,without fans,Mild,Regular,1,1,2,50.0,50.0,,,1.78773523,0.7786324379999999,0.7675827340000001,1.405199565
66100,575,1.2347344409999998,1.312516327,without fans,good,good,1,3,4,25.0,75.0,,,1.790077729,0.779823982,0.771598883,1.407587616
66361,588,1.8915005969999998,0.7113080209999999,without fans,rainy,good,1,2,3,33.33333333,66.66666667,,,1.79618019,0.7829031190000001,0.7820354140000001,1.413075214
66820,590,5.743312561000001,0.140923026,without fans,rainy,Uneven & Cutting up,3,5,8,37.5,62.5,,,1.8070853569999998,0.788318154,0.800599238,1.4225908440000001
67046,614,1.162426182,0.8424597009999999,without fans,good,good,0,1,1,0.0,100.0,,,1.812370477,0.79098438,0.8098415659999999,1.4279329669999998
67048,614,1.106155871,0.7752267270000001,without fans,good,good,0,1,1,0.0,100.0,,,1.8123849269999999,0.791007975,0.809923665,1.427981437
67054,614,1.317570993,0.618583925,without fans,good,good,2,1,3,66.66666667,33.33333333,,,1.812632466,0.79107876,0.810169994,1.428019506
67083,614,1.050599291,0.769873488,without fans,good,good,0,1,1,0.0,100.0,,,1.813351676,0.7914208859999999,0.8113612809999999,1.4287418369999998
67084,614,1.300932466,0.636992447,without fans,good,good,2,0,2,100.0,0.0,,,1.8133526969999998,0.7914326840000001,0.81140238,1.428799748
67087,614,1.232061127,0.7061078690000001,without fans,good,good,0,1,1,0.0,100.0,,,1.813475968,0.7914680759999999,0.811525687,1.4288379690000002
67115,614,0.8873134490000001,0.802349616,without fans,good,good,1,3,4,25.0,75.0,,,1.813974699,0.791798405,0.8126771420000001,1.4294538330000002
67254,632,2.045267564,1.325064969,without fans,Hot,Arthificial turf,2,1,3,66.66666667,33.33333333,,,1.817828124,0.7934382520000001,0.81840933,1.432616621
67280,644,1.796353945,0.972534883,without fans,good,Excellent,0,4,4,0.0,100.0,,,1.8184802880000002,0.793744986,0.819484524,1.4331530380000002
67296,644,1.486317602,0.8607626709999999,without fans,Sun,Goalmouths affected,5,1,6,83.33333333,16.66666667,,,1.818751794,0.793933745,0.820146653,1.4336115980000002
67377,660,1.5329338430000001,2.520091135,without fans,rainy,wet,1,2,3,33.33333333,66.66666667,,,1.820733062,0.79488934,0.823504217,1.435263948
67378,660,2.344463935,1.479325165,without fans,Sun,Regular,3,4,7,42.85714286,57.14285714,,,1.820749446,0.794901137,0.823545726,1.4352666619999999
67492,675,2.506798293,0.715579218,without fans,Indoor Stadium,Arthificial turf,0,2,2,0.0,100.0,,,1.8233936069999999,0.796246048,0.82828714,1.438260576
68952,696,1.54464962,0.98018266,without fans,Sun,good,1,2,3,33.33333333,66.66666667,,,1.860092509,0.8134703409999999,0.89075743,1.474419091
69124,697,1.230665642,1.121420288,without fans,good,good,2,1,3,66.66666667,33.33333333,,,1.865097325,0.815499505,0.898346234,1.4789852209999999
69299,705,1.571166111,1.177104157,without fans,Cold,good,3,2,5,60.0,40.0,,,1.8698117380000001,0.81756406,0.9061208709999999,1.4835746890000001
69421,705,1.0724139190000002,1.375803424,without fans,Cold,good,1,4,5,20.0,80.0,,,1.872602424,0.81900335,0.9115734590000001,1.4864159080000001
70377,721,1.7013207209999999,1.509980075,without fans,Sun,wet,2,1,3,66.66666667,33.33333333,,,1.899446161,0.8302817229999999,0.9552791409999999,1.51292874
70387,721,1.5752081340000001,1.650082799,without fans,Light Wind,good,1,1,2,50.0,50.0,,,1.899789537,0.830399698,0.955745945,1.5131475540000001
70398,721,1.4839567740000001,1.770614079,without fans,Cloudy,good,2,1,3,66.66666667,33.33333333,,,1.900056795,0.83052947,0.95625967,1.5136162519999998
70406,721,1.6059983169999998,1.177476692,without fans,Cloudy,wet,1,1,2,50.0,50.0,,,1.9003298240000002,0.83062385,0.9566334470000001,1.513737816
70410,721,1.598635037,1.398434332,without fans,Light rain,Wet and Fast,1,2,3,33.33333333,66.66666667,,,1.9004433969999999,0.83067104,0.956820386,1.5138625980000002
70503,723,2.016869638,1.4055360819999998,without fans,good,good,1,1,2,50.0,50.0,,,1.903030155,0.831768203,0.9611761759999999,1.516519074
70601,723,1.5991777109999998,2.227431639,without fans,Sun,good,4,4,8,50.0,50.0,,,1.905629045,0.832924355,0.965785969,1.5192994880000001
70683,723,1.962540582,1.758392395,without fans,good,Excellent,1,3,4,25.0,75.0,,,1.907790246,0.8338917459999999,0.9696589729999999,1.5215993819999998
